,YES_CHILD,R_HOME,D,F,G,H,I,J,M,N,O,P,R,S,U,X,Z,Male,customer_id2,net_purchase_amount,Sales_Quantity,Policy_Change,Treatment,customer_id,gender,age_band,est_income_code,ethnic_code,homeowner_code,length_of_residence,child,PC_Treatment
8157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33974006,427.33,11.0,1,1.0,33974006.0,F,0.0,1.0,N,O,1.0,N,1.0
8158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33974658,97.92,2.0,0,1.0,33974658.0,F,0.0,6.0,S,O,15.0,Y,0.0
8159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33974658,93.6,2.0,1,1.0,33974658.0,F,0.0,6.0,S,O,15.0,Y,1.0
8160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33975896,399.99,1.0,0,1.0,33975896.0,F,0.0,8.0,N,O,15.0,N,0.0
8161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33975896,1572.68,1.0,1,1.0,33975896.0,F,0.0,8.0,N,O,15.0,N,1.0
8162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33977985,169.98,2.0,0,1.0,33977985.0,F,7.0,7.0,Z,O,4.0,Y,0.0
8163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33977985,183.14,2.0,1,1.0,33977985.0,F,7.0,7.0,Z,O,4.0,Y,1.0
8164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33991361,938.65,4.0,0,1.0,33991361.0,M,10.0,1.0,Z,R,9.0,N,0.0
8165,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33991361,179.99,1.0,1,1.0,33991361.0,M,10.0,1.0,Z,R,9.0,N,1.0
8166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33991394,47.64,1.0,0,1.0,33991394.0,F,8.0,8.0,N,O,10.0,Y,0.0
8167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33991394,344.29,2.0,1,1.0,33991394.0,F,8.0,8.0,N,O,10.0,Y,1.0
8168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33991652,129.0,1.0,0,1.0,33991652.0,F,0.0,3.0,Z,O,15.0,Y,0.0
8169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33991652,35.4,1.0,1,1.0,33991652.0,F,0.0,3.0,Z,O,15.0,Y,1.0
8170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33991910,35.99,1.0,0,1.0,33991910.0,F,10.0,9.0,O,O,14.0,Y,0.0
8171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33991910,149.99,1.0,1,1.0,33991910.0,F,10.0,9.0,O,O,14.0,Y,1.0
8172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33993800,229.0,1.0,0,1.0,33993800.0,M,0.0,6.0,F,O,5.0,N,0.0
8173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33993800,179.99,1.0,1,1.0,33993800.0,M,0.0,6.0,F,O,5.0,N,1.0
8174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33994090,98.99,1.0,0,1.0,33994090.0,M,0.0,4.0,N,O,6.0,N,0.0
8175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33994090,130.49,1.0,1,1.0,33994090.0,M,0.0,4.0,N,O,6.0,N,1.0
8176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33995991,99.0,1.0,0,1.0,33995991.0,F,7.0,5.0,U,O,7.0,N,0.0
8177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33995991,236.77,3.0,1,1.0,33995991.0,F,7.0,5.0,U,O,7.0,N,1.0
8178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34019573,164.99,1.0,0,1.0,34019573.0,M,5.0,2.0,S,R,0.0,N,0.0
8179,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34019573,152.15,1.0,1,1.0,34019573.0,M,5.0,2.0,S,R,0.0,N,1.0
8180,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34021615,328.99,2.0,0,1.0,34021615.0,M,0.0,2.0,G,O,2.0,N,0.0
8181,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34021615,298.74,2.0,1,1.0,34021615.0,M,0.0,2.0,G,O,2.0,N,1.0
8182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34026657,317.5,2.0,0,1.0,34026657.0,M,0.0,6.0,N,O,5.0,N,0.0
8183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34026657,445.33,2.0,1,1.0,34026657.0,M,0.0,6.0,N,O,5.0,N,1.0
8184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34028406,1089.43,3.0,0,1.0,34028406.0,F,0.0,3.0,S,R,0.0,N,0.0
8185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34028406,101.99,1.0,1,1.0,34028406.0,F,0.0,3.0,S,R,0.0,N,1.0
8186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34032088,39.98,2.0,0,1.0,34032088.0,F,0.0,9.0,S,O,15.0,Y,0.0
8187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34032088,24.99,1.0,1,1.0,34032088.0,F,0.0,9.0,S,O,15.0,Y,1.0
8188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34032740,1798.99,3.0,0,1.0,34032740.0,M,5.0,3.0,N,R,0.0,N,0.0
8189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34032740,84.99,1.0,1,1.0,34032740.0,M,5.0,3.0,N,R,0.0,N,1.0
8190,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34033540,1249.98,2.0,0,1.0,34033540.0,M,7.0,1.0,F,R,15.0,N,0.0
8191,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34033540,200.0,1.0,1,1.0,34033540.0,M,7.0,1.0,F,R,15.0,N,1.0
8192,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34036092,240.99,2.0,0,1.0,34036092.0,M,4.0,7.0,G,O,15.0,Y,0.0
8193,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34036092,101.5,6.0,1,1.0,34036092.0,M,4.0,7.0,G,O,15.0,Y,1.0
8194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3403836,189.0,1.0,0,1.0,3403836.0,F,0.0,3.0,U,R,12.0,N,0.0
8195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3403836,249.99,1.0,1,1.0,3403836.0,F,0.0,3.0,U,R,12.0,N,1.0
8196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34044712,242.77,2.0,0,1.0,34044712.0,M,11.0,5.0,N,O,15.0,Y,0.0
8197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34044712,228.73,1.0,1,1.0,34044712.0,M,11.0,5.0,N,O,15.0,Y,1.0
8198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34047004,141.38,2.0,0,1.0,34047004.0,F,7.0,4.0,S,O,1.0,Y,0.0
8199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34047004,221.25,1.0,1,1.0,34047004.0,F,7.0,4.0,S,O,1.0,Y,1.0
8200,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34051486,1040.99,4.0,0,1.0,34051486.0,M,10.0,4.0,H,O,15.0,N,0.0
8201,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34051486,148.49,2.0,1,1.0,34051486.0,M,10.0,4.0,H,O,15.0,N,1.0
8202,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34065452,192.61,5.0,0,1.0,34065452.0,M,8.0,3.0,Z,R,6.0,N,0.0
8203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34065452,64.99,1.0,1,1.0,34065452.0,M,8.0,3.0,Z,R,6.0,N,1.0
8204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34065513,425.0,1.0,0,1.0,34065513.0,F,10.0,6.0,U,O,0.0,Y,0.0
8205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34065513,144.58,1.0,1,1.0,34065513.0,F,10.0,6.0,U,O,0.0,Y,1.0
8206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34066874,50.62,3.0,0,1.0,34066874.0,M,0.0,3.0,N,R,7.0,N,0.0
8207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34066874,45.58,2.0,1,1.0,34066874.0,M,0.0,3.0,N,R,7.0,N,1.0
8208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34067381,60.43,1.0,0,1.0,34067381.0,M,11.0,4.0,N,O,5.0,N,0.0
8209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34067381,599.99,1.0,1,1.0,34067381.0,M,11.0,4.0,N,O,5.0,N,1.0
8210,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34067702,71.1,1.0,0,1.0,34067702.0,F,0.0,3.0,F,O,2.0,Y,0.0
8211,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34067702,49.99,1.0,1,1.0,34067702.0,F,0.0,3.0,F,O,2.0,Y,1.0
8212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34067936,19.99,1.0,0,1.0,34067936.0,F,10.0,9.0,F,O,0.0,N,0.0
8213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34067936,29.99,1.0,1,1.0,34067936.0,F,10.0,9.0,F,O,0.0,N,1.0
8214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34068135,129.0,1.0,0,1.0,34068135.0,F,0.0,9.0,N,R,0.0,N,0.0
8215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34068135,98.68,1.0,1,1.0,34068135.0,F,0.0,9.0,N,R,0.0,N,1.0
8216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34068292,1449.96,5.0,0,1.0,34068292.0,F,10.0,7.0,S,O,6.0,N,0.0
8217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34068292,747.14,2.0,1,1.0,34068292.0,F,10.0,7.0,S,O,6.0,N,1.0
8218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34068761,70.61,4.0,0,1.0,34068761.0,F,10.0,8.0,N,O,3.0,Y,0.0
8219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34068761,89.99,1.0,1,1.0,34068761.0,F,10.0,8.0,N,O,3.0,Y,1.0
8220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34069890,143.71,2.0,0,1.0,34069890.0,F,0.0,8.0,N,O,15.0,N,0.0
8221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34069890,627.72,4.0,1,1.0,34069890.0,F,0.0,8.0,N,O,15.0,N,1.0
8222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34071288,1554.29,6.0,0,1.0,34071288.0,F,5.0,2.0,N,R,8.0,N,0.0
8223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3408207,47.48,2.0,0,1.0,3408207.0,F,8.0,6.0,Z,O,11.0,N,0.0
8224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3408207,42.79,2.0,1,1.0,3408207.0,F,8.0,6.0,Z,O,11.0,N,1.0
8225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34088472,19.99,1.0,0,1.0,34088472.0,M,8.0,6.0,N,O,4.0,Y,0.0
8226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34088472,29.99,1.0,1,1.0,34088472.0,M,8.0,6.0,N,O,4.0,Y,1.0
8227,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34102440,489.92,3.0,0,1.0,34102440.0,F,7.0,8.0,H,O,13.0,Y,0.0
8228,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34102440,46.14,2.0,1,1.0,34102440.0,F,7.0,8.0,H,O,13.0,Y,1.0
8229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34102873,79.0,1.0,0,1.0,34102873.0,F,0.0,7.0,N,O,0.0,N,0.0
8230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34102873,791.64,6.0,1,1.0,34102873.0,F,0.0,7.0,N,O,0.0,N,1.0
8231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34119243,288.15,1.0,0,1.0,34119243.0,F,11.0,7.0,Z,O,13.0,N,0.0
8232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34119243,99.99,1.0,1,1.0,34119243.0,F,11.0,7.0,Z,O,13.0,N,1.0
8233,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34120147,4465.23,19.0,0,1.0,34120147.0,F,7.0,6.0,H,R,10.0,Y,0.0
8234,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34120147,550.86,4.0,1,1.0,34120147.0,F,7.0,6.0,H,R,10.0,Y,1.0
8235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34120905,64.26,2.0,0,1.0,34120905.0,M,10.0,6.0,Z,O,15.0,N,0.0
8236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34120905,14.53,1.0,1,1.0,34120905.0,M,10.0,6.0,Z,O,15.0,N,1.0
8237,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34122300,164.2,2.0,0,1.0,34122300.0,F,0.0,2.0,H,O,15.0,Y,0.0
8238,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34122300,59.98,2.0,1,1.0,34122300.0,F,0.0,2.0,H,O,15.0,Y,1.0
8239,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34135719,431.46,1.0,0,1.0,34135719.0,F,0.0,1.0,N,O,15.0,Y,0.0
8240,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34135719,273.44,3.0,1,1.0,34135719.0,F,0.0,1.0,N,O,15.0,Y,1.0
8241,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34135724,4746.8,7.0,0,1.0,34135724.0,F,5.0,7.0,H,O,5.0,Y,0.0
8242,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34135724,1169.1,1.0,1,1.0,34135724.0,F,5.0,7.0,H,O,5.0,Y,1.0
8243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34135806,49.99,1.0,0,1.0,34135806.0,M,3.0,9.0,N,O,7.0,Y,0.0
8244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34135806,98.99,1.0,1,1.0,34135806.0,M,3.0,9.0,N,O,7.0,Y,1.0
8245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34136097,537.17,3.0,0,1.0,34136097.0,M,0.0,4.0,N,R,4.0,N,0.0
8246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34136097,1016.98,5.0,1,1.0,34136097.0,M,0.0,4.0,N,R,4.0,N,1.0
8247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34136221,338.4,3.0,0,1.0,34136221.0,F,0.0,8.0,Z,O,15.0,N,0.0
8248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34136221,284.58,4.0,1,1.0,34136221.0,F,0.0,8.0,Z,O,15.0,N,1.0
8249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34136443,69.99,1.0,0,1.0,34136443.0,M,5.0,4.0,F,O,4.0,N,0.0
8250,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34136443,79.99,1.0,1,1.0,34136443.0,M,5.0,4.0,F,O,4.0,N,1.0
8251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34136587,386.5,5.0,0,1.0,34136587.0,M,8.0,1.0,N,R,7.0,N,0.0
8252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34136587,179.99,1.0,1,1.0,34136587.0,M,8.0,1.0,N,R,7.0,N,1.0
8253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34136729,128.79,1.0,0,1.0,34136729.0,M,0.0,2.0,Z,R,8.0,N,0.0
8254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34136729,116.1,1.0,1,1.0,34136729.0,M,0.0,2.0,Z,R,8.0,N,1.0
8255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34136926,606.95,6.0,0,1.0,34136926.0,F,0.0,5.0,N,R,14.0,N,0.0
8256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34136926,179.99,1.0,1,1.0,34136926.0,F,0.0,5.0,N,R,14.0,N,1.0
8257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34136969,74.97,2.0,0,1.0,34136969.0,F,6.0,1.0,N,O,9.0,N,0.0
8258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34136969,58.49,1.0,1,1.0,34136969.0,F,6.0,1.0,N,O,9.0,N,1.0
8259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34137965,109.65,1.0,0,1.0,34137965.0,F,10.0,5.0,N,O,6.0,N,0.0
8260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34137965,119.99,1.0,1,1.0,34137965.0,F,10.0,5.0,N,O,6.0,N,1.0
8261,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34138258,115.0,2.0,0,1.0,34138258.0,F,5.0,9.0,I,O,15.0,Y,0.0
8262,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34138258,116.1,1.0,1,1.0,34138258.0,F,5.0,9.0,I,O,15.0,Y,1.0
8263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34138556,49.0,1.0,0,1.0,34138556.0,M,0.0,7.0,O,R,0.0,N,0.0
8264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34138556,50.15,1.0,1,1.0,34138556.0,M,0.0,7.0,O,R,0.0,N,1.0
8265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34138866,34.99,1.0,0,1.0,34138866.0,M,0.0,1.0,B,R,0.0,N,0.0
8266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34138866,244.24,2.0,1,1.0,34138866.0,M,0.0,1.0,B,R,0.0,N,1.0
8267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34140013,39.99,1.0,0,1.0,34140013.0,M,0.0,4.0,Z,O,15.0,N,0.0
8268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34140013,34.99,1.0,1,1.0,34140013.0,M,0.0,4.0,Z,O,15.0,N,1.0
